,SOCs.soc,TemperaturesCells.cell_21,TemperaturesCells.cell_20,TemperaturesCells.cell_23,TemperaturesCells.cell_22,TemperaturesCells.cell_25,TemperaturesCells.cell_24,TemperaturesCells.cell_27,TemperaturesCells.cell_26,TemperaturesCells.cell_29,TemperaturesCells.cell_28,TemperaturesCells.cell_89,TemperaturesCells.cell_88,TemperaturesCells.cell_87,TemperaturesCells.cell_86,TemperaturesCells.cell_85,TemperaturesCells.cell_84,TemperaturesCells.cell_83,TemperaturesCells.cell_82,TemperaturesCells.cell_81,TemperaturesCells.cell_80,TemperaturesCells.cell_32,TemperaturesCells.cell_33,TemperaturesCells.cell_30,TemperaturesCells.cell_31,TemperaturesCells.cell_36,TemperaturesCells.cell_37,TemperaturesCells.cell_34,TemperaturesCells.cell_35,TemperaturesCells.cell_38,TemperaturesCells.cell_39,TemperaturesCells.cell_90,TemperaturesCells.cell_91,TemperaturesCells.cell_92,TemperaturesCells.cell_93,TemperaturesCells.cell_94,TemperaturesCells.cell_95,TemperaturesCells.cell_96,TemperaturesCells.cell_97,TemperaturesCells.cell_98,TemperaturesCells.cell_99,TemperaturesCells.cell_100,TemperaturesCells.cell_18,TemperaturesCells.cell_19,TemperaturesCells.cell_10,TemperaturesCells.cell_11,TemperaturesCells.cell_12,TemperaturesCells.cell_13,TemperaturesCells.cell_14,TemperaturesCells.cell_15,TemperaturesCells.cell_16,TemperaturesCells.cell_17,TemperaturesCells.cell_69,TemperaturesCells.cell_68,TemperaturesCells.cell_65,TemperaturesCells.cell_64,TemperaturesCells.cell_67,TemperaturesCells.cell_66,TemperaturesCells.cell_61,TemperaturesCells.cell_60,TemperaturesCells.cell_63,TemperaturesCells.cell_62,TemperaturesCells.cell_2,TemperaturesCells.cell_3,TemperaturesCells.cell_1,TemperaturesCells.cell_6,TemperaturesCells.cell_7,TemperaturesCells.cell_4,TemperaturesCells.cell_5,TemperaturesCells.cell_8,TemperaturesCells.cell_9,TemperaturesCells.cell_78,TemperaturesCells.cell_79,TemperaturesCells.cell_76,TemperaturesCells.cell_77,TemperaturesCells.cell_74,TemperaturesCells.cell_75,TemperaturesCells.cell_72,TemperaturesCells.cell_73,TemperaturesCells.cell_70,TemperaturesCells.cell_71,TemperaturesCells.cell_43,TemperaturesCells.cell_42,TemperaturesCells.cell_41,TemperaturesCells.cell_40,TemperaturesCells.cell_47,TemperaturesCells.cell_46,TemperaturesCells.cell_45,TemperaturesCells.cell_44,TemperaturesCells.cell_49,TemperaturesCells.cell_48,TemperaturesCells.cell_54,TemperaturesCells.cell_55,TemperaturesCells.cell_56,TemperaturesCells.cell_57,TemperaturesCells.cell_50,TemperaturesCells.cell_51,TemperaturesCells.cell_52,TemperaturesCells.cell_53,TemperaturesCells.cell_58,TemperaturesCells.cell_59,Voltages.voltage_max,Voltages.voltage_bat,Voltages.voltage_oc,Voltages.voltage_min,Currents.current_max,Currents.current_min,Currents.current_bat,Temperatures.temp_min,Temperatures.temp_mean,Temperatures.temp_outlet,Temperatures.temp_max,Powers.power_loss,Powers.power_bat,Efficiencies.efficiency,TemperaturesCells.cells_0,TemperaturesCells.cells_1,TemperaturesCells.cells_2,TemperaturesCells.cells_3,TemperaturesCells.cells_4,TemperaturesCells.cells_5,TemperaturesCells.cells_6,TemperaturesCells.cells_7,TemperaturesCells.cells_8,TemperaturesCells.cells_9
95.0,97.9,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.5,72.5,72.4,72.3,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.5,72.5,72.4,72.4,72.4,72.4,72.5,72.5,72.5,72.4,72.5,72.4,72.4,72.4,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.3,72.2,72.3,72.4,72.3,72.3,72.3,72.4,72.4,72.5,72.5,72.5,72.5,72.3,72.6,72.6,72.5,72.5,72.4,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-42.7,62.8,64.1,45.5,63.6,42000.0,-46.543,50.9345794393,72.41,72.39,72.37,72.36,72.35,72.35,72.34,72.33,72.33,72.32
96.0,97.9,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.2,72.3,72.3,72.3,72.3,72.3,72.2,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.5,72.5,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.5,72.4,72.4,72.4,72.4,72.5,72.5,72.5,72.4,72.5,72.4,72.4,72.4,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.2,72.2,72.3,72.4,72.3,72.3,72.3,72.4,72.4,72.5,72.5,72.5,72.5,72.3,72.6,72.5,72.5,72.5,72.4,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,,62.8,64.1,45.5,63.6,42000.0,,50.9345794393,72.4,72.38,72.36,72.35,72.34,72.34,72.33,72.32,72.31,72.3
97.0,97.9,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.2,72.3,72.3,72.3,72.3,72.2,72.2,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.5,72.5,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.5,72.4,72.4,72.4,72.4,72.5,72.5,72.5,72.4,72.5,72.4,72.4,72.3,72.3,72.4,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.2,72.2,72.2,72.4,72.3,72.3,72.3,72.4,72.4,72.5,72.5,72.5,72.5,72.3,72.5,72.5,72.5,72.5,72.4,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-2.53,62.8,64.1,45.4,63.6,42000.0,-2.7577,50.9345794393,72.38,72.36,72.34,72.33,72.33,72.33,72.32,72.31,72.3,72.3
98.0,97.9,72.3,72.3,72.2,72.3,72.2,72.2,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.2,72.2,72.3,72.2,72.3,72.3,72.2,72.2,72.3,72.2,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.5,72.5,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.5,72.3,72.5,72.3,72.3,72.3,72.3,72.4,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.2,72.2,72.2,72.4,72.3,72.3,72.3,72.4,72.4,72.5,72.5,72.5,72.5,72.3,72.5,72.5,72.5,72.4,72.4,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.55,62.8,64.1,45.4,63.6,42000.0,-1.6895,50.9345794393,72.35,72.33,72.31,72.31,72.31,72.31,72.31,72.31,72.3,72.3
99.0,97.9,72.3,72.3,72.2,72.3,72.2,72.2,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.2,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.3,72.2,72.4,72.4,72.4,72.3,72.3,72.3,72.4,72.4,72.4,72.5,72.5,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.5,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.4,72.4,72.5,72.5,72.5,72.5,72.3,72.5,72.5,72.5,72.4,72.4,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.395,62.8,64.1,45.4,63.6,42000.0,-1.52055,50.9345794393,72.33,72.31,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3
100.0,97.9,72.3,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.4,72.4,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.2,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.4,72.4,72.4,72.3,72.3,72.3,72.3,72.4,72.4,72.5,72.5,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.5,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.4,72.3,72.5,72.5,72.5,72.4,72.3,72.5,72.5,72.4,72.4,72.4,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.46,62.7,64.1,45.3,63.6,42000.0,-1.5914,50.9345794393,72.33,72.31,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3
101.0,97.9,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.4,72.4,72.3,72.3,72.3,72.4,72.3,72.4,72.4,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.4,72.4,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.5,72.5,72.3,72.3,72.3,72.3,72.3,72.2,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.4,72.3,72.5,72.4,72.5,72.4,72.3,72.5,72.5,72.4,72.4,72.4,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.49,62.7,64.1,45.3,63.6,42000.0,-1.6241,50.9345794393,72.32,72.31,72.3,72.29,72.29,72.29,72.29,72.29,72.29,72.29
102.0,97.9,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.3,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.5,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.2,72.4,72.3,72.4,72.4,72.5,72.4,72.3,72.5,72.5,72.4,72.4,72.4,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-68.5,62.7,64.0,45.3,63.6,42000.0,-74.665,50.9345794393,72.32,72.31,72.3,72.29,72.28,72.28,72.28,72.28,72.28,72.28
103.0,97.9,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.5,72.3,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.3,72.4,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.2,72.4,72.3,72.4,72.4,72.4,72.4,72.3,72.5,72.5,72.4,72.4,72.4,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-116.0,62.7,64.0,45.2,63.6,31500.0,-125.28,50.7042253521,72.32,72.31,72.29,72.28,72.27,72.26,72.26,72.26,72.26,72.26
104.0,97.9,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.4,72.4,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.2,72.3,72.3,72.4,72.4,72.4,72.4,72.3,72.5,72.5,72.4,72.4,72.4,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,62.7,64.0,45.2,63.6,31500.0,,50.7042253521,72.32,72.3,72.28,72.27,72.26,72.25,72.25,72.25,72.25,72.25
105.0,97.8,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.3,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.3,72.4,72.4,72.3,72.3,72.2,72.2,72.2,72.2,72.3,72.3,72.2,72.2,72.3,72.3,72.4,72.4,72.4,72.4,72.3,72.5,72.5,72.4,72.4,72.4,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-123.0,62.7,64.0,45.2,63.6,31500.0,-132.84,50.7042253521,72.32,72.3,72.28,72.27,72.26,72.25,72.24,72.23,72.23,72.22
106.0,97.8,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.3,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.3,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.3,72.4,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.3,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.4,72.4,72.3,72.5,72.5,72.4,72.4,72.3,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,62.6,64.0,45.1,63.6,31500.0,,50.7042253521,72.32,72.3,72.28,72.27,72.26,72.25,72.24,72.23,72.23,72.22
107.0,97.7,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.2,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.3,72.4,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.3,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.4,72.4,72.2,72.5,72.5,72.4,72.4,72.3,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-55.0,62.6,64.0,45.1,63.6,31500.0,-59.4,50.7042253521,72.32,72.3,72.28,72.27,72.26,72.25,72.24,72.23,72.22,72.21
108.0,97.7,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.4,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.3,72.4,72.3,72.3,72.3,72.2,72.3,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.1,72.2,72.3,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.4,72.4,72.2,72.5,72.5,72.4,72.4,72.3,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-58.5,62.6,64.0,45.1,63.6,31500.0,-63.18,50.7042253521,72.29,72.27,72.25,72.24,72.23,72.23,72.22,72.21,72.2,72.2
109.0,97.7,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.4,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.3,72.4,72.3,72.3,72.3,72.2,72.3,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.1,72.1,72.1,72.3,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.4,72.4,72.2,72.5,72.5,72.4,72.4,72.3,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-63.0,62.6,64.0,45.0,63.6,31500.0,-68.04,50.7042253521,72.29,72.27,72.25,72.24,72.23,72.23,72.22,72.21,72.2,72.2
110.0,97.7,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.1,72.2,72.2,72.1,72.1,72.1,72.1,72.2,72.1,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.4,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.3,72.4,72.3,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.1,72.1,72.1,72.3,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.4,72.4,72.2,72.5,72.5,72.4,72.3,72.3,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,,62.6,64.0,45.0,63.6,42000.0,,50.9345794393,72.26,72.24,72.22,72.21,72.21,72.21,72.2,72.2,72.2,72.2
111.0,97.7,72.2,72.2,72.1,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.2,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.4,72.4,72.2,72.5,72.4,72.4,72.3,72.3,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-51.0,62.5,64.0,45.0,63.6,42000.0,-55.59,50.9345794393,72.24,72.22,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2
112.0,97.7,72.2,72.2,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.2,72.3,72.3,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.3,72.3,72.3,72.2,72.2,72.3,72.3,72.3,72.3,72.4,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.2,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.4,72.3,72.2,72.4,72.4,72.4,72.3,72.3,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-44.85,62.5,64.0,44.9,63.6,42000.0,-48.8865,50.9345794393,72.24,72.22,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2
113.0,97.7,72.2,72.2,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.3,72.3,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.3,72.2,72.4,72.4,72.4,72.3,72.2,72.4,72.4,72.4,72.3,72.3,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-43.05,62.5,64.0,44.9,63.6,42000.0,-46.9245,50.9345794393,72.23,72.21,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2
114.0,97.7,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.4,72.4,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.1,72.3,72.2,72.4,72.4,72.4,72.3,72.2,72.4,72.4,72.4,72.3,72.3,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,,62.5,64.0,44.9,63.6,42000.0,,50.9345794393,72.22,72.21,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2
115.0,97.7,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.2,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.4,72.4,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.1,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.1,72.3,72.2,72.4,72.3,72.4,72.3,72.2,72.4,72.4,72.3,72.3,72.3,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,,62.5,64.0,44.9,63.6,42000.0,,50.9345794393,72.22,72.21,72.2,72.19,72.19,72.18,72.18,72.18,72.18,72.18
116.0,97.7,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.4,72.4,72.2,72.1,72.2,72.2,72.2,72.1,72.1,72.1,72.2,72.1,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.1,72.1,72.2,72.2,72.1,72.1,72.3,72.2,72.4,72.3,72.3,72.3,72.2,72.4,72.4,72.3,72.3,72.3,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.855,62.5,63.9,44.8,63.6,42000.0,-2.02195,50.9345794393,72.22,72.21,72.2,72.19,72.18,72.17,72.17,72.16,72.16,72.15
117.0,97.7,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.4,72.1,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.1,72.1,72.1,72.1,72.2,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.3,72.3,72.2,72.4,72.4,72.3,72.3,72.3,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.405,62.4,63.9,44.8,63.6,42000.0,-1.53145,50.9345794393,72.22,72.2,72.18,72.17,72.16,72.15,72.14,72.13,72.12,72.11
